application_id,student_id,college_id,college,company,role,stage,package_lpa,applied_at
APP02721,STU00515,COL006,CMR Institute of Technology,FinEdge Solutions,Frontend Developer,Offer,9.3,2026-07-23T10:59
APP02722,STU01619,COL006,CMR Institute of Technology,BrightWorks,Business Analyst,Screening,,2026-09-10T20:14
APP02723,STU01346,COL005,New Horizon College of Engineering,FinEdge Solutions,Software Engineer,Offer,9.6,2026-07-23T13:58
APP02724,STU02033,COL003,PES University,CodeCraft,Data Analyst,Rejected,,2026-09-25T17:27
APP02725,STU00867,COL004,Dayananda Sagar College of Engineering,DataNest,Backend Developer,Rejected,,2026-07-03T11:36
APP02726,STU00944,COL006,CMR Institute of Technology,Orion Analytics,Data Analyst,Interview,,2026-09-10T11:38
APP02727,STU00451,COL003,PES University,Orion Analytics,Backend Developer,Applied,,2026-07-17T20:14
APP02728,STU00063,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Data Analyst,Screening,,2026-07-23T19:34
APP02729,STU00001,COL005,New Horizon College of Engineering,TechForge,Business Analyst,Screening,,2026-08-12T17:20
APP02730,STU00805,COL006,CMR Institute of Technology,BlueOrbit Labs,ML Engineer,Offer,12.0,2026-08-27T10:50
APP02731,STU01301,COL003,PES University,Orion Analytics,ML Engineer,Applied,,2026-08-24T18:30
APP02732,STU01547,COL004,Dayananda Sagar College of Engineering,PrimeStack,Business Analyst,Applied,,2026-09-09T15:54
APP02733,STU01856,COL002,RV College of Engineering,NextGen Labs,ML Engineer,Screening,,2026-09-05T17:38
APP02734,STU00304,COL002,RV College of Engineering,BrightWorks,Data Analyst,Offer,12.9,2026-09-11T17:05
APP02735,STU00219,COL003,PES University,DataNest,Business Analyst,Screening,,2026-09-09T14:22
APP02736,STU00642,COL006,CMR Institute of Technology,NextGen Labs,Business Analyst,Applied,,2026-08-03T16:17
APP02737,STU00928,COL003,PES University,NextGen Labs,Frontend Developer,Rejected,,2026-09-10T16:59
APP02738,STU00637,COL006,CMR Institute of Technology,InfiCore,Data Analyst,Rejected,,2026-08-20T09:26
APP02739,STU01609,COL004,Dayananda Sagar College of Engineering,CloudMinds,Frontend Developer,Interview,,2026-07-22T16:48
APP02740,STU00959,COL001,BMS Institute of Technology,CodeCraft,Backend Developer,Applied,,2026-08-03T14:07
APP02741,STU00807,COL005,New Horizon College of Engineering,BrightWorks,Frontend Developer,Rejected,,2026-08-19T10:51
APP02742,STU01573,COL006,CMR Institute of Technology,InfiCore,Data Analyst,Applied,,2026-09-30T09:03
APP02743,STU00579,COL005,New Horizon College of Engineering,Vertex Digital,Frontend Developer,Interview,,2026-08-24T09:28
APP02744,STU00967,COL005,New Horizon College of Engineering,Vertex Digital,ML Engineer,Interview,,2026-08-03T19:18
APP02745,STU01536,COL005,New Horizon College of Engineering,QuantEdge,Data Analyst,Applied,,2026-08-16T10:11
APP02746,STU01969,COL001,BMS Institute of Technology,BlueOrbit Labs,Backend Developer,Offer,8.6,2026-09-28T15:01
APP02747,STU01722,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Rejected,,2026-08-30T13:55
APP02748,STU01059,COL006,CMR Institute of Technology,Aster Mobility,Data Analyst,Interview,,2026-08-21T15:22
APP02749,STU00452,COL005,New Horizon College of Engineering,DataNest,Frontend Developer,Screening,,2026-09-09T17:55
APP02750,STU01774,COL005,New Horizon College of Engineering,Vertex Digital,Backend Developer,Applied,,2026-08-25T16:31
APP02751,STU01120,COL001,BMS Institute of Technology,DataNest,Business Analyst,Interview,,2026-08-08T18:10
APP02752,STU02277,COL001,BMS Institute of Technology,InfiCore,Business Analyst,Screening,,2026-09-12T18:37
APP02753,STU00230,COL006,CMR Institute of Technology,NextGen Labs,Software Engineer,Interview,,2026-07-18T16:55
APP02754,STU01754,COL002,RV College of Engineering,InfiCore,Software Engineer,Rejected,,2026-08-09T19:08
APP02755,STU01514,COL002,RV College of Engineering,CodeCraft,ML Engineer,Applied,,2026-08-11T09:37
APP02756,STU02116,COL005,New Horizon College of Engineering,DataNest,Business Analyst,Placed,12.3,2026-08-07T20:19
APP02757,STU00959,COL001,BMS Institute of Technology,BlueOrbit Labs,Software Engineer,Offer,12.8,2026-08-07T14:07
APP02758,STU01904,COL004,Dayananda Sagar College of Engineering,TechForge,Backend Developer,Rejected,,2026-08-08T09:26
APP02759,STU00994,COL004,Dayananda Sagar College of Engineering,PrimeStack,Data Analyst,Rejected,,2026-08-27T12:24
APP02760,STU01835,COL005,New Horizon College of Engineering,QuantEdge,Frontend Developer,Interview,,2026-08-15T11:03
APP02761,STU00020,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Backend Developer,Applied,,2026-07-29T10:14
APP02762,STU01690,COL002,RV College of Engineering,InfiCore,Business Analyst,Interview,,2026-09-10T10:18
APP02763,STU00548,COL001,BMS Institute of Technology,BlueOrbit Labs,Frontend Developer,Rejected,,2026-09-04T18:16
APP02764,STU01557,COL006,CMR Institute of Technology,BlueOrbit Labs,Frontend Developer,Interview,,2026-08-02T13:35
APP02765,STU02131,COL002,RV College of Engineering,NextGen Labs,ML Engineer,Applied,,2026-09-26T16:23
APP02766,STU01155,COL001,BMS Institute of Technology,TechForge,Business Analyst,Applied,,2026-08-14T13:14
APP02767,STU00652,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Backend Developer,Rejected,,2026-07-29T17:21
APP02768,STU00597,COL004,Dayananda Sagar College of Engineering,DataNest,Frontend Developer,Interview,,2026-09-03T16:59
APP02769,STU02234,COL002,RV College of Engineering,InfiCore,ML Engineer,Interview,,2026-08-17T15:25
APP02770,STU01884,COL001,BMS Institute of Technology,PrimeStack,Backend Developer,Screening,,2026-07-03T09:02
APP02771,STU02338,COL001,BMS Institute of Technology,InfiCore,Software Engineer,Applied,,2026-07-20T13:49
APP02772,STU01515,COL006,CMR Institute of Technology,PrimeStack,Software Engineer,Screening,,2026-08-23T19:11
APP02773,STU01629,COL005,New Horizon College of Engineering,PrimeStack,Data Analyst,Applied,,2026-08-27T19:35
APP02774,STU02141,COL006,CMR Institute of Technology,InfiCore,Backend Developer,Offer,12.1,2026-08-15T19:29
APP02775,STU01981,COL002,RV College of Engineering,BlueOrbit Labs,Business Analyst,Interview,,2026-08-09T18:17
APP02776,STU00345,COL005,New Horizon College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-07-25T18:14
APP02777,STU00105,COL006,CMR Institute of Technology,BlueOrbit Labs,Backend Developer,Offer,12.7,2026-08-26T10:31
APP02778,STU00769,COL003,PES University,CodeCraft,Frontend Developer,Interview,,2026-09-11T17:01
APP02779,STU01790,COL001,BMS Institute of Technology,Vertex Digital,Backend Developer,Offer,6.4,2026-08-07T11:15
APP02780,STU00597,COL004,Dayananda Sagar College of Engineering,CloudMinds,Frontend Developer,Interview,,2026-08-10T16:59
APP02781,STU01329,COL001,BMS Institute of Technology,QuantEdge,Backend Developer,Interview,,2026-08-08T15:08
APP02782,STU01299,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Backend Developer,Rejected,,2026-07-24T13:50
APP02783,STU01555,COL004,Dayananda Sagar College of Engineering,CloudMinds,Software Engineer,Offer,11.9,2026-08-29T12:41
APP02784,STU00734,COL001,BMS Institute of Technology,QuantEdge,ML Engineer,Applied,,2026-08-03T09:49
APP02785,STU01720,COL001,BMS Institute of Technology,CodeCraft,Frontend Developer,Interview,,2026-09-13T13:58
APP02786,STU01564,COL003,PES University,BlueOrbit Labs,Frontend Developer,Offer,10.2,2026-09-05T19:12
APP02787,STU01364,COL002,RV College of Engineering,CloudMinds,Software Engineer,Rejected,,2026-08-06T20:36
APP02788,STU02071,COL002,RV College of Engineering,InfiCore,Business Analyst,Interview,,2026-08-13T19:00
APP02789,STU00989,COL001,BMS Institute of Technology,Aster Mobility,Business Analyst,Applied,,2026-08-27T20:24
APP02790,STU01950,COL004,Dayananda Sagar College of Engineering,TechForge,Data Analyst,Applied,,2026-07-27T18:00
APP02791,STU00424,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Business Analyst,Interview,,2026-08-26T17:12
APP02792,STU00741,COL003,PES University,Nova Systems,Frontend Developer,Offer,12.1,2026-08-22T12:17
APP02793,STU01762,COL001,BMS Institute of Technology,QuantEdge,Business Analyst,Screening,,2026-09-23T20:41
APP02794,STU02089,COL004,Dayananda Sagar College of Engineering,BrightWorks,Business Analyst,Applied,,2026-09-27T11:08
APP02795,STU00844,COL005,New Horizon College of Engineering,Orion Analytics,Business Analyst,Screening,,2026-09-23T15:24
APP02796,STU02237,COL004,Dayananda Sagar College of Engineering,CodeCraft,Data Analyst,Applied,,2026-07-13T14:40
APP02797,STU02180,COL006,CMR Institute of Technology,NextGen Labs,Business Analyst,Screening,,2026-09-10T13:07
APP02798,STU00610,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,ML Engineer,Applied,,2026-07-31T19:27
APP02799,STU01204,COL003,PES University,BrightWorks,Frontend Developer,Applied,,2026-07-17T16:31
APP02800,STU01925,COL006,CMR Institute of Technology,CodeCraft,ML Engineer,Rejected,,2026-08-12T12:08
APP02801,STU00826,COL001,BMS Institute of Technology,CloudMinds,Software Engineer,Applied,,2026-07-16T17:05
APP02802,STU01713,COL005,New Horizon College of Engineering,Vertex Digital,ML Engineer,Rejected,,2026-08-10T20:18
APP02803,STU01695,COL001,BMS Institute of Technology,PrimeStack,Business Analyst,Rejected,,2026-07-31T18:03
APP02804,STU01112,COL001,BMS Institute of Technology,BlueOrbit Labs,Software Engineer,Rejected,,2026-08-06T20:41
APP02805,STU00002,COL003,PES University,NextGen Labs,Software Engineer,Offer,7.1,2026-09-09T15:26
APP02806,STU00490,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Data Analyst,Applied,,2026-08-22T13:34
APP02807,STU01658,COL001,BMS Institute of Technology,NextGen Labs,Data Analyst,Applied,,2026-08-16T16:25
APP02808,STU01694,COL003,PES University,Aster Mobility,Software Engineer,Applied,,2026-08-18T09:08
APP02809,STU01001,COL002,RV College of Engineering,DataNest,Data Analyst,Screening,,2026-09-25T16:34
APP02810,STU00748,COL005,New Horizon College of Engineering,BrightWorks,Business Analyst,Interview,,2026-08-13T13:46
APP02811,STU00125,COL006,CMR Institute of Technology,CodeCraft,ML Engineer,Offer,10.3,2026-10-01T09:34
APP02812,STU01751,COL006,CMR Institute of Technology,FinEdge Solutions,Business Analyst,Interview,,2026-08-10T15:45
APP02813,STU00303,COL002,RV College of Engineering,Vertex Digital,ML Engineer,Applied,,2026-08-22T16:25
APP02814,STU01854,COL005,New Horizon College of Engineering,Nova Systems,Data Analyst,Interview,,2026-08-26T19:19
APP02815,STU00293,COL001,BMS Institute of Technology,TechForge,ML Engineer,Interview,,2026-08-08T14:24
APP02816,STU01395,COL003,PES University,QuantEdge,Software Engineer,Screening,,2026-08-13T13:06
APP02817,STU00451,COL003,PES University,Orion Analytics,Frontend Developer,Applied,,2026-07-27T20:14
APP02818,STU00555,COL005,New Horizon College of Engineering,BlueOrbit Labs,Backend Developer,Applied,,2026-08-07T12:53
APP02819,STU01057,COL001,BMS Institute of Technology,DataNest,ML Engineer,Interview,,2026-08-31T20:40
APP02820,STU01177,COL003,PES University,BlueOrbit Labs,ML Engineer,Offer,10.8,2026-09-04T09:32
APP02821,STU00331,COL003,PES University,CloudMinds,Frontend Developer,Rejected,,2026-08-06T16:34
APP02822,STU02338,COL001,BMS Institute of Technology,Aster Mobility,ML Engineer,Applied,,2026-07-18T13:49
APP02823,STU00646,COL003,PES University,Aster Mobility,Business Analyst,Applied,,2026-09-04T16:43
APP02824,STU00459,COL002,RV College of Engineering,BlueOrbit Labs,Backend Developer,Screening,,2026-08-14T11:31
APP02825,STU00260,COL001,BMS Institute of Technology,InfiCore,Data Analyst,Interview,,2026-09-24T14:03
APP02826,STU00459,COL002,RV College of Engineering,CodeCraft,Business Analyst,Offer,11.3,2026-07-12T11:31
APP02827,STU00537,COL003,PES University,Aster Mobility,Business Analyst,Offer,13.5,2026-08-01T10:28
APP02828,STU00698,COL003,PES University,Orion Analytics,Frontend Developer,Rejected,,2026-08-04T17:42
APP02829,STU01898,COL005,New Horizon College of Engineering,Orion Analytics,Business Analyst,Screening,,2026-08-26T10:43
APP02830,STU00297,COL003,PES University,Orion Analytics,Backend Developer,Interview,,2026-08-26T20:40
APP02831,STU00171,COL004,Dayananda Sagar College of Engineering,PrimeStack,Backend Developer,Screening,,2026-09-03T17:39
APP02832,STU00079,COL005,New Horizon College of Engineering,BlueOrbit Labs,Backend Developer,Placed,9.1,2026-08-10T19:11
APP02833,STU00626,COL001,BMS Institute of Technology,BrightWorks,ML Engineer,Interview,,2026-07-25T15:48
APP02834,STU01310,COL004,Dayananda Sagar College of Engineering,PrimeStack,ML Engineer,Rejected,,2026-09-09T09:28
APP02835,STU00287,COL005,New Horizon College of Engineering,Orion Analytics,Frontend Developer,Applied,,2026-07-08T16:24
APP02836,STU00385,COL006,CMR Institute of Technology,CloudMinds,Frontend Developer,Screening,,2026-08-26T18:58
APP02837,STU01443,COL006,CMR Institute of Technology,CodeCraft,Frontend Developer,Interview,,2026-07-28T19:08
APP02838,STU02230,COL002,RV College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-09-21T17:16
APP02839,STU01954,COL003,PES University,BlueOrbit Labs,Backend Developer,Interview,,2026-09-13T14:05
APP02840,STU00655,COL005,New Horizon College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-08-16T10:25
APP02841,STU00731,COL001,BMS Institute of Technology,FinEdge Solutions,Data Analyst,Placed,11.7,2026-08-26T12:38
APP02842,STU02363,COL002,RV College of Engineering,Orion Analytics,Backend Developer,Rejected,,2026-08-22T10:39
APP02843,STU00900,COL003,PES University,InfiCore,ML Engineer,Placed,15.1,2026-09-05T20:49
APP02844,STU00022,COL005,New Horizon College of Engineering,InfiCore,Business Analyst,Screening,,2026-08-16T14:18
APP02845,STU01705,COL001,BMS Institute of Technology,CloudMinds,Backend Developer,Applied,,2026-08-07T14:29
APP02846,STU00768,COL006,CMR Institute of Technology,CodeCraft,Frontend Developer,Screening,,2026-07-27T17:55
APP02847,STU00098,COL005,New Horizon College of Engineering,Aster Mobility,Data Analyst,Rejected,,2026-08-14T11:43
APP02848,STU00063,COL004,Dayananda Sagar College of Engineering,Nova Systems,ML Engineer,Placed,14.4,2026-08-23T19:34
APP02849,STU00032,COL003,PES University,DataNest,Frontend Developer,Interview,,2026-07-31T16:00
APP02850,STU00560,COL003,PES University,Nova Systems,Backend Developer,Offer,7.9,2026-07-21T20:46
APP02851,STU01336,COL003,PES University,BrightWorks,Data Analyst,Rejected,,2026-08-04T14:25
APP02852,STU00116,COL005,New Horizon College of Engineering,FinEdge Solutions,Backend Developer,Screening,,2026-09-07T10:16
APP02853,STU00408,COL004,Dayananda Sagar College of Engineering,BrightWorks,Frontend Developer,Applied,,2026-08-29T10:31
APP02854,STU00287,COL005,New Horizon College of Engineering,Aster Mobility,Frontend Developer,Interview,,2026-07-31T16:24
APP02855,STU00092,COL003,PES University,CodeCraft,Backend Developer,Placed,10.0,2026-08-05T10:17
APP02856,STU02394,COL005,New Horizon College of Engineering,CodeCraft,Data Analyst,Applied,,2026-10-02T09:45
APP02857,STU00696,COL005,New Horizon College of Engineering,InfiCore,Backend Developer,Interview,,2026-08-03T12:00
APP02858,STU00274,COL001,BMS Institute of Technology,Aster Mobility,Business Analyst,Applied,,2026-08-04T13:45
APP02859,STU01039,COL004,Dayananda Sagar College of Engineering,BrightWorks,Backend Developer,Offer,12.9,2026-08-26T12:13
APP02860,STU00207,COL001,BMS Institute of Technology,BrightWorks,Data Analyst,Offer,12.9,2026-09-01T21:00
APP02861,STU00340,COL006,CMR Institute of Technology,QuantEdge,Frontend Developer,Applied,,2026-08-01T10:42
APP02862,STU02043,COL005,New Horizon College of Engineering,DataNest,Backend Developer,Screening,,2026-07-31T12:41
APP02863,STU00417,COL001,BMS Institute of Technology,Orion Analytics,Data Analyst,Screening,,2026-09-03T15:59
APP02864,STU01373,COL001,BMS Institute of Technology,DataNest,Backend Developer,Offer,6.7,2026-08-05T17:05
APP02865,STU02016,COL001,BMS Institute of Technology,InfiCore,Backend Developer,Offer,7.9,2026-07-24T09:59
APP02866,STU01076,COL002,RV College of Engineering,Aster Mobility,Data Analyst,Rejected,,2026-07-25T16:11
APP02867,STU00873,COL001,BMS Institute of Technology,PrimeStack,Software Engineer,Rejected,,2026-08-08T18:14
APP02868,STU00131,COL002,RV College of Engineering,InfiCore,Software Engineer,Interview,,2026-09-14T12:08
APP02869,STU01256,COL002,RV College of Engineering,FinEdge Solutions,Software Engineer,Applied,,2026-08-06T19:35
APP02870,STU02351,COL003,PES University,PrimeStack,Backend Developer,Placed,11.0,2026-08-09T16:49
APP02871,STU02303,COL002,RV College of Engineering,DataNest,Backend Developer,Interview,,2026-08-24T16:54
APP02872,STU00812,COL002,RV College of Engineering,PrimeStack,ML Engineer,Rejected,,2026-09-19T13:59
APP02873,STU01199,COL005,New Horizon College of Engineering,NextGen Labs,Business Analyst,Offer,13.3,2026-07-23T10:37
APP02874,STU01564,COL003,PES University,InfiCore,Software Engineer,Applied,,2026-08-04T19:12
APP02875,STU00499,COL004,Dayananda Sagar College of Engineering,BrightWorks,Frontend Developer,Applied,,2026-09-15T09:39
APP02876,STU02144,COL006,CMR Institute of Technology,Orion Analytics,Business Analyst,Applied,,2026-08-22T11:38
APP02877,STU00376,COL005,New Horizon College of Engineering,QuantEdge,Backend Developer,Rejected,,2026-08-30T13:56
APP02878,STU00870,COL006,CMR Institute of Technology,Vertex Digital,Software Engineer,Rejected,,2026-08-08T09:16
APP02879,STU02213,COL003,PES University,CodeCraft,Data Analyst,Screening,,2026-09-09T15:54
APP02880,STU00441,COL001,BMS Institute of Technology,TechForge,Backend Developer,Applied,,2026-09-18T18:13
APP02881,STU01438,COL005,New Horizon College of Engineering,DataNest,Data Analyst,Screening,,2026-08-26T10:28
APP02882,STU02332,COL001,BMS Institute of Technology,FinEdge Solutions,Software Engineer,Screening,,2026-08-28T18:02
APP02883,STU01667,COL006,CMR Institute of Technology,QuantEdge,Business Analyst,Rejected,,2026-08-26T15:59
