event_id,event_name,event_timestamp,payment_id,company_id,seller_id,order_id,amount,currency,gateway,event_version,payment_method,gateway_transaction_id,captured_amount,revenue_id,recognized_amount,revenue_type,refund_id,refund_amount,refund_reason,failure_code,failure_reason,chargeback_id,chargeback_amount,chargeback_reason
PE002519,revenue_recognized,2026-08-28 10:43:03,PAY00634,CMP026,SEL009,ORD00634,1331.27,INR,DemoPay,1.0,,,,REV00634,1331.27,platform_fee,,,,,,,,
PE002520,payment_refunded,2026-08-29 10:43:03,PAY00634,CMP026,SEL009,ORD00634,11668.6,INR,DemoPay,1.0,,,,,,,REF00634,11668.6,order_cancelled,,,,,
PE002521,payment_initiated,2026-08-28 10:15:00,PAY00635,CMP022,SEL003,ORD00635,23664.31,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE002522,payment_authorized,2026-08-28 10:15:37,PAY00635,CMP022,SEL003,ORD00635,23664.31,INR,DemoGateway,1.0,,GTX000635,,,,,,,,,,,,
PE002523,payment_captured,2026-08-28 10:15:57,PAY00635,CMP022,SEL003,ORD00635,23664.31,INR,DemoGateway,1.0,,GTX000635,23664.31,,,,,,,,,,,
PE002524,revenue_recognized,2026-08-28 11:22:57,PAY00635,CMP022,SEL003,ORD00635,1893.14,INR,DemoGateway,1.0,,,,REV00635,1893.14,platform_fee,,,,,,,,
PE002525,payment_initiated,2026-08-28 09:15:00,PAY00636,CMP025,SEL017,ORD00636,13166.6,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002526,payment_authorized,2026-08-28 09:15:56,PAY00636,CMP025,SEL017,ORD00636,13166.6,INR,DemoGateway,1.0,,GTX000636,,,,,,,,,,,,
PE002527,payment_captured,2026-08-28 09:16:41,PAY00636,CMP025,SEL017,ORD00636,13166.6,INR,DemoGateway,1.0,,GTX000636,13166.6,,,,,,,,,,,
PE002528,revenue_recognized,2026-08-28 09:59:41,PAY00636,CMP025,SEL017,ORD00636,1053.33,INR,DemoGateway,1.0,,,,REV00636,1053.33,platform_fee,,,,,,,,
PE002529,payment_initiated,2026-08-28 09:11:00,PAY00637,CMP026,SEL008,ORD00637,6623.2,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE002530,payment_authorized,2026-08-28 09:11:33,PAY00637,CMP026,SEL008,ORD00637,6623.2,INR,DemoGateway,1.0,,GTX000637,,,,,,,,,,,,
PE002531,payment_captured,2026-08-28 09:12:30,PAY00637,CMP026,SEL008,ORD00637,6623.2,INR,DemoGateway,1.0,,GTX000637,6623.2,,,,,,,,,,,
PE002532,revenue_recognized,2026-08-28 09:45:30,PAY00637,CMP026,SEL008,ORD00637,529.86,INR,DemoGateway,1.0,,,,REV00637,529.86,platform_fee,,,,,,,,
PE002533,payment_initiated,2026-08-28 14:30:00,PAY00638,CMP018,SEL012,ORD00638,8937.51,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE002534,payment_authorized,2026-08-28 14:30:22,PAY00638,CMP018,SEL012,ORD00638,8937.51,INR,DemoPay,1.0,,GTX000638,,,,,,,,,,,,
PE002535,payment_captured,2026-08-28 14:32:19,PAY00638,CMP018,SEL012,ORD00638,8937.51,INR,DemoPay,1.0,,GTX000638,8937.51,,,,,,,,,,,
PE002536,revenue_recognized,2026-08-28 16:13:19,PAY00638,CMP018,SEL012,ORD00638,715.0,INR,DemoPay,1.0,,,,REV00638,715.0,platform_fee,,,,,,,,
PE002537,payment_initiated,2026-08-28 17:02:00,PAY00639,CMP023,SEL012,ORD00639,1995.24,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002538,payment_authorized,2026-08-28 17:02:08,PAY00639,CMP023,SEL012,ORD00639,1995.24,INR,DemoGateway,1.0,,GTX000639,,,,,,,,,,,,
PE002539,payment_captured,2026-08-28 17:03:41,PAY00639,CMP023,SEL012,ORD00639,1995.24,INR,DemoGateway,1.0,,GTX000639,1995.24,,,,,,,,,,,
PE002540,revenue_recognized,2026-08-28 19:01:41,PAY00639,CMP023,SEL012,ORD00639,159.62,INR,DemoGateway,1.0,,,,REV00639,159.62,platform_fee,,,,,,,,
PE002541,payment_initiated,2026-08-28 13:57:00,PAY00640,CMP018,SEL013,ORD00640,16515.3,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002542,payment_authorized,2026-08-28 13:58:00,PAY00640,CMP018,SEL013,ORD00640,16515.3,INR,DemoGateway,1.0,,GTX000640,,,,,,,,,,,,
PE002543,payment_captured,2026-08-28 13:58:35,PAY00640,CMP018,SEL013,ORD00640,16515.3,INR,DemoGateway,1.0,,GTX000640,16515.3,,,,,,,,,,,
PE002544,revenue_recognized,2026-08-28 15:48:35,PAY00640,CMP018,SEL013,ORD00640,1321.22,INR,DemoGateway,1.0,,,,REV00640,1321.22,platform_fee,,,,,,,,
PE002545,payment_chargeback,2026-09-03 15:48:35,PAY00640,CMP018,SEL013,ORD00640,16029.11,INR,DemoGateway,1.0,,,,,,,,,,,,CB00640,16029.11,fraud_claim
PE002546,payment_initiated,2026-08-28 10:58:00,PAY00641,CMP003,SEL008,ORD00641,6444.08,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002547,payment_authorized,2026-08-28 10:58:56,PAY00641,CMP003,SEL008,ORD00641,6444.08,INR,DemoGateway,1.0,,GTX000641,,,,,,,,,,,,
PE002548,payment_captured,2026-08-28 11:00:39,PAY00641,CMP003,SEL008,ORD00641,6444.08,INR,DemoGateway,1.0,,GTX000641,6444.08,,,,,,,,,,,
PE002549,revenue_recognized,2026-08-28 12:23:39,PAY00641,CMP003,SEL008,ORD00641,515.53,INR,DemoGateway,1.0,,,,REV00641,515.53,platform_fee,,,,,,,,
PE002550,payment_initiated,2026-08-28 14:59:00,PAY00642,CMP028,SEL003,ORD00642,12570.65,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002551,payment_authorized,2026-08-28 14:59:57,PAY00642,CMP028,SEL003,ORD00642,12570.65,INR,DemoGateway,1.0,,GTX000642,,,,,,,,,,,,
PE002552,payment_captured,2026-08-28 15:00:14,PAY00642,CMP028,SEL003,ORD00642,12570.65,INR,DemoGateway,1.0,,GTX000642,12570.65,,,,,,,,,,,
PE002553,revenue_recognized,2026-08-28 16:46:14,PAY00642,CMP028,SEL003,ORD00642,1005.65,INR,DemoGateway,1.0,,,,REV00642,1005.65,platform_fee,,,,,,,,
PE002554,payment_initiated,2026-08-28 16:47:00,PAY00643,CMP003,SEL012,ORD00643,15649.72,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002555,payment_authorized,2026-08-28 16:47:06,PAY00643,CMP003,SEL012,ORD00643,15649.72,INR,DemoGateway,1.0,,GTX000643,,,,,,,,,,,,
PE002556,payment_captured,2026-08-28 16:48:48,PAY00643,CMP003,SEL012,ORD00643,15649.72,INR,DemoGateway,1.0,,GTX000643,15649.72,,,,,,,,,,,
PE002557,revenue_recognized,2026-08-28 16:55:48,PAY00643,CMP003,SEL012,ORD00643,1251.98,INR,DemoGateway,1.0,,,,REV00643,1251.98,platform_fee,,,,,,,,
PE002558,payment_initiated,2026-08-28 18:19:00,PAY00644,CMP015,SEL005,ORD00644,10915.55,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002559,payment_authorized,2026-08-28 18:19:12,PAY00644,CMP015,SEL005,ORD00644,10915.55,INR,DemoPay,1.0,,GTX000644,,,,,,,,,,,,
PE002560,payment_captured,2026-08-28 18:19:37,PAY00644,CMP015,SEL005,ORD00644,10915.55,INR,DemoPay,1.0,,GTX000644,10915.55,,,,,,,,,,,
PE002561,revenue_recognized,2026-08-28 18:51:37,PAY00644,CMP015,SEL005,ORD00644,873.24,INR,DemoPay,1.0,,,,REV00644,873.24,platform_fee,,,,,,,,
PE002562,payment_initiated,2026-08-28 13:28:00,PAY00645,CMP027,SEL005,ORD00645,20127.09,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002563,payment_authorized,2026-08-28 13:28:13,PAY00645,CMP027,SEL005,ORD00645,20127.09,INR,DemoGateway,1.0,,GTX000645,,,,,,,,,,,,
PE002564,payment_captured,2026-08-28 13:28:51,PAY00645,CMP027,SEL005,ORD00645,20127.09,INR,DemoGateway,1.0,,GTX000645,20127.09,,,,,,,,,,,
PE002565,revenue_recognized,2026-08-28 13:51:51,PAY00645,CMP027,SEL005,ORD00645,1610.17,INR,DemoGateway,1.0,,,,REV00645,1610.17,platform_fee,,,,,,,,
PE002566,payment_initiated,2026-08-28 13:11:00,PAY00646,CMP026,SEL010,ORD00646,3483.38,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002567,payment_authorized,2026-08-28 13:11:58,PAY00646,CMP026,SEL010,ORD00646,3483.38,INR,DemoPay,1.0,,GTX000646,,,,,,,,,,,,
PE002568,payment_captured,2026-08-28 13:13:56,PAY00646,CMP026,SEL010,ORD00646,3483.38,INR,DemoPay,1.0,,GTX000646,3483.38,,,,,,,,,,,
PE002569,revenue_recognized,2026-08-28 14:27:56,PAY00646,CMP026,SEL010,ORD00646,278.67,INR,DemoPay,1.0,,,,REV00646,278.67,platform_fee,,,,,,,,
PE002570,payment_initiated,2026-08-28 15:12:00,PAY00647,CMP030,SEL018,ORD00647,22810.85,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002571,payment_authorized,2026-08-28 15:12:15,PAY00647,CMP030,SEL018,ORD00647,22810.85,INR,DemoPay,1.0,,GTX000647,,,,,,,,,,,,
PE002572,payment_captured,2026-08-28 15:12:26,PAY00647,CMP030,SEL018,ORD00647,22810.85,INR,DemoPay,1.0,,GTX000647,22810.85,,,,,,,,,,,
PE002573,revenue_recognized,2026-08-28 16:04:26,PAY00647,CMP030,SEL018,ORD00647,1824.87,INR,DemoPay,1.0,,,,REV00647,1824.87,platform_fee,,,,,,,,
PE002574,payment_initiated,2026-08-28 17:07:00,PAY00648,CMP005,SEL003,ORD00648,5497.89,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE002575,payment_authorized,2026-08-28 17:07:32,PAY00648,CMP005,SEL003,ORD00648,5497.89,INR,DemoGateway,1.0,,GTX000648,,,,,,,,,,,,
PE002576,payment_captured,2026-08-28 17:09:15,PAY00648,CMP005,SEL003,ORD00648,5497.89,INR,DemoGateway,1.0,,GTX000648,5497.89,,,,,,,,,,,
PE002577,revenue_recognized,2026-08-28 19:07:15,PAY00648,CMP005,SEL003,ORD00648,439.83,INR,DemoGateway,1.0,,,,REV00648,439.83,platform_fee,,,,,,,,
PE002578,payment_initiated,2026-08-28 11:55:00,PAY00649,CMP016,SEL004,ORD00649,18268.75,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002579,payment_authorized,2026-08-28 11:55:36,PAY00649,CMP016,SEL004,ORD00649,18268.75,INR,DemoPay,1.0,,GTX000649,,,,,,,,,,,,
PE002580,payment_captured,2026-08-28 11:56:29,PAY00649,CMP016,SEL004,ORD00649,18268.75,INR,DemoPay,1.0,,GTX000649,18268.75,,,,,,,,,,,
PE002581,revenue_recognized,2026-08-28 12:13:29,PAY00649,CMP016,SEL004,ORD00649,1461.5,INR,DemoPay,1.0,,,,REV00649,1461.5,platform_fee,,,,,,,,
PE002582,payment_initiated,2026-08-28 14:50:00,PAY00650,CMP007,SEL010,ORD00650,11330.78,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE002583,payment_failed,2026-08-28 14:50:43,PAY00650,CMP007,SEL010,ORD00650,11330.78,INR,DemoPay,1.0,,,,,,,,,,DECLINED,demo_failure,,,
PE002584,payment_initiated,2026-08-29 18:29:00,PAY00651,CMP030,SEL008,ORD00651,15198.22,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE002585,payment_failed,2026-08-29 18:29:27,PAY00651,CMP030,SEL008,ORD00651,15198.22,INR,DemoGateway,1.0,,,,,,,,,,TIMEOUT,demo_failure,,,
PE002586,payment_initiated,2026-08-29 14:47:00,PAY00652,CMP023,SEL013,ORD00652,18263.39,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE002587,payment_authorized,2026-08-29 14:47:11,PAY00652,CMP023,SEL013,ORD00652,18263.39,INR,DemoPay,1.0,,GTX000652,,,,,,,,,,,,
PE002588,payment_captured,2026-08-29 14:48:27,PAY00652,CMP023,SEL013,ORD00652,18263.39,INR,DemoPay,1.0,,GTX000652,18263.39,,,,,,,,,,,
PE002589,revenue_recognized,2026-08-29 14:56:27,PAY00652,CMP023,SEL013,ORD00652,1461.07,INR,DemoPay,1.0,,,,REV00652,1461.07,platform_fee,,,,,,,,
PE002590,payment_refunded,2026-09-02 14:56:27,PAY00652,CMP023,SEL013,ORD00652,17319.14,INR,DemoPay,1.0,,,,,,,REF00652,17319.14,order_cancelled,,,,,
PE002591,payment_initiated,2026-08-29 16:39:00,PAY00653,CMP022,SEL020,ORD00653,1625.98,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002592,payment_authorized,2026-08-29 16:39:30,PAY00653,CMP022,SEL020,ORD00653,1625.98,INR,DemoPay,1.0,,GTX000653,,,,,,,,,,,,
PE002593,payment_captured,2026-08-29 16:41:00,PAY00653,CMP022,SEL020,ORD00653,1625.98,INR,DemoPay,1.0,,GTX000653,1625.98,,,,,,,,,,,
PE002594,revenue_recognized,2026-08-29 17:29:00,PAY00653,CMP022,SEL020,ORD00653,130.08,INR,DemoPay,1.0,,,,REV00653,130.08,platform_fee,,,,,,,,
PE002595,payment_initiated,2026-08-29 16:31:00,PAY00654,CMP002,SEL019,ORD00654,7616.85,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002596,payment_authorized,2026-08-29 16:31:13,PAY00654,CMP002,SEL019,ORD00654,7616.85,INR,DemoPay,1.0,,GTX000654,,,,,,,,,,,,
PE002597,payment_captured,2026-08-29 16:31:29,PAY00654,CMP002,SEL019,ORD00654,7616.85,INR,DemoPay,1.0,,GTX000654,7616.85,,,,,,,,,,,
PE002598,revenue_recognized,2026-08-29 17:12:29,PAY00654,CMP002,SEL019,ORD00654,609.35,INR,DemoPay,1.0,,,,REV00654,609.35,platform_fee,,,,,,,,
PE002599,payment_initiated,2026-08-29 10:31:00,PAY00655,CMP009,SEL004,ORD00655,2537.81,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002600,payment_authorized,2026-08-29 10:31:32,PAY00655,CMP009,SEL004,ORD00655,2537.81,INR,DemoGateway,1.0,,GTX000655,,,,,,,,,,,,
PE002601,payment_captured,2026-08-29 10:32:13,PAY00655,CMP009,SEL004,ORD00655,2537.81,INR,DemoGateway,1.0,,GTX000655,2537.81,,,,,,,,,,,
PE002602,revenue_recognized,2026-08-29 12:28:13,PAY00655,CMP009,SEL004,ORD00655,203.02,INR,DemoGateway,1.0,,,,REV00655,203.02,platform_fee,,,,,,,,
PE002603,payment_initiated,2026-08-29 10:20:00,PAY00656,CMP025,SEL009,ORD00656,11740.72,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002604,payment_authorized,2026-08-29 10:20:53,PAY00656,CMP025,SEL009,ORD00656,11740.72,INR,DemoGateway,1.0,,GTX000656,,,,,,,,,,,,
PE002605,payment_captured,2026-08-29 10:21:17,PAY00656,CMP025,SEL009,ORD00656,11740.72,INR,DemoGateway,1.0,,GTX000656,11740.72,,,,,,,,,,,
PE002606,revenue_recognized,2026-08-29 11:33:17,PAY00656,CMP025,SEL009,ORD00656,939.26,INR,DemoGateway,1.0,,,,REV00656,939.26,platform_fee,,,,,,,,
PE002607,payment_initiated,2026-08-29 08:14:00,PAY00657,CMP026,SEL015,ORD00657,5939.62,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE002608,payment_failed,2026-08-29 08:14:43,PAY00657,CMP026,SEL015,ORD00657,5939.62,INR,DemoPay,1.0,,,,,,,,,,DECLINED,demo_failure,,,
PE002609,payment_initiated,2026-08-29 15:02:00,PAY00658,CMP023,SEL015,ORD00658,4226.57,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002610,payment_authorized,2026-08-29 15:02:50,PAY00658,CMP023,SEL015,ORD00658,4226.57,INR,DemoGateway,1.0,,GTX000658,,,,,,,,,,,,
PE002611,payment_captured,2026-08-29 15:04:06,PAY00658,CMP023,SEL015,ORD00658,4226.57,INR,DemoGateway,1.0,,GTX000658,4226.57,,,,,,,,,,,
PE002612,revenue_recognized,2026-08-29 16:07:06,PAY00658,CMP023,SEL015,ORD00658,338.13,INR,DemoGateway,1.0,,,,REV00658,338.13,platform_fee,,,,,,,,
PE002613,payment_initiated,2026-08-29 11:55:00,PAY00659,CMP024,SEL005,ORD00659,9715.7,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002614,payment_authorized,2026-08-29 11:55:15,PAY00659,CMP024,SEL005,ORD00659,9715.7,INR,DemoPay,1.0,,GTX000659,,,,,,,,,,,,
PE002615,payment_captured,2026-08-29 11:56:55,PAY00659,CMP024,SEL005,ORD00659,9715.7,INR,DemoPay,1.0,,GTX000659,9715.7,,,,,,,,,,,
PE002616,revenue_recognized,2026-08-29 13:02:55,PAY00659,CMP024,SEL005,ORD00659,777.26,INR,DemoPay,1.0,,,,REV00659,777.26,platform_fee,,,,,,,,
PE002617,payment_initiated,2026-08-29 08:33:00,PAY00660,CMP022,SEL019,ORD00660,15213.36,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE002618,payment_authorized,2026-08-29 08:33:09,PAY00660,CMP022,SEL019,ORD00660,15213.36,INR,DemoPay,1.0,,GTX000660,,,,,,,,,,,,
PE002619,payment_captured,2026-08-29 08:33:45,PAY00660,CMP022,SEL019,ORD00660,15213.36,INR,DemoPay,1.0,,GTX000660,15213.36,,,,,,,,,,,
PE002620,revenue_recognized,2026-08-29 10:12:45,PAY00660,CMP022,SEL019,ORD00660,1217.07,INR,DemoPay,1.0,,,,REV00660,1217.07,platform_fee,,,,,,,,
PE002621,payment_initiated,2026-08-29 18:07:00,PAY00661,CMP011,SEL001,ORD00661,17510.84,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002622,payment_authorized,2026-08-29 18:07:11,PAY00661,CMP011,SEL001,ORD00661,17510.84,INR,DemoGateway,1.0,,GTX000661,,,,,,,,,,,,
PE002623,payment_captured,2026-08-29 18:09:03,PAY00661,CMP011,SEL001,ORD00661,17510.84,INR,DemoGateway,1.0,,GTX000661,17510.84,,,,,,,,,,,
PE002624,revenue_recognized,2026-08-29 18:51:03,PAY00661,CMP011,SEL001,ORD00661,1400.87,INR,DemoGateway,1.0,,,,REV00661,1400.87,platform_fee,,,,,,,,
PE002625,payment_initiated,2026-08-29 12:38:00,PAY00662,CMP027,SEL016,ORD00662,16266.38,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002626,payment_failed,2026-08-29 12:38:15,PAY00662,CMP027,SEL016,ORD00662,16266.38,INR,DemoGateway,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE002627,payment_initiated,2026-08-29 17:08:00,PAY00663,CMP020,SEL015,ORD00663,23764.33,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE002628,payment_authorized,2026-08-29 17:08:56,PAY00663,CMP020,SEL015,ORD00663,23764.33,INR,DemoGateway,1.0,,GTX000663,,,,,,,,,,,,
PE002629,payment_captured,2026-08-29 17:10:23,PAY00663,CMP020,SEL015,ORD00663,23764.33,INR,DemoGateway,1.0,,GTX000663,23764.33,,,,,,,,,,,
PE002630,revenue_recognized,2026-08-29 17:47:23,PAY00663,CMP020,SEL015,ORD00663,1901.15,INR,DemoGateway,1.0,,,,REV00663,1901.15,platform_fee,,,,,,,,
PE002631,payment_initiated,2026-08-29 12:11:00,PAY00664,CMP003,SEL018,ORD00664,3674.95,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE002632,payment_authorized,2026-08-29 12:12:00,PAY00664,CMP003,SEL018,ORD00664,3674.95,INR,DemoGateway,1.0,,GTX000664,,,,,,,,,,,,
PE002633,payment_captured,2026-08-29 12:12:56,PAY00664,CMP003,SEL018,ORD00664,3674.95,INR,DemoGateway,1.0,,GTX000664,3674.95,,,,,,,,,,,
PE002634,revenue_recognized,2026-08-29 12:24:56,PAY00664,CMP003,SEL018,ORD00664,294.0,INR,DemoGateway,1.0,,,,REV00664,294.0,platform_fee,,,,,,,,
PE002635,payment_refunded,2026-09-02 12:24:56,PAY00664,CMP003,SEL018,ORD00664,1492.64,INR,DemoGateway,1.0,,,,,,,REF00664,1492.64,order_cancelled,,,,,
PE002636,payment_initiated,2026-08-29 14:47:00,PAY00665,CMP025,SEL005,ORD00665,8515.85,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002637,payment_authorized,2026-08-29 14:47:43,PAY00665,CMP025,SEL005,ORD00665,8515.85,INR,DemoPay,1.0,,GTX000665,,,,,,,,,,,,
PE002638,payment_captured,2026-08-29 14:48:04,PAY00665,CMP025,SEL005,ORD00665,8515.85,INR,DemoPay,1.0,,GTX000665,8515.85,,,,,,,,,,,
PE002639,revenue_recognized,2026-08-29 15:34:04,PAY00665,CMP025,SEL005,ORD00665,681.27,INR,DemoPay,1.0,,,,REV00665,681.27,platform_fee,,,,,,,,
PE002640,payment_initiated,2026-08-29 14:30:00,PAY00666,CMP017,SEL007,ORD00666,11967.9,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002641,payment_authorized,2026-08-29 14:30:32,PAY00666,CMP017,SEL007,ORD00666,11967.9,INR,DemoGateway,1.0,,GTX000666,,,,,,,,,,,,
PE002642,payment_captured,2026-08-29 14:30:48,PAY00666,CMP017,SEL007,ORD00666,11967.9,INR,DemoGateway,1.0,,GTX000666,11967.9,,,,,,,,,,,
PE002643,revenue_recognized,2026-08-29 16:07:48,PAY00666,CMP017,SEL007,ORD00666,957.43,INR,DemoGateway,1.0,,,,REV00666,957.43,platform_fee,,,,,,,,
PE002644,payment_initiated,2026-08-29 16:21:00,PAY00667,CMP006,SEL014,ORD00667,3684.27,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE002645,payment_authorized,2026-08-29 16:21:46,PAY00667,CMP006,SEL014,ORD00667,3684.27,INR,DemoGateway,1.0,,GTX000667,,,,,,,,,,,,
PE002646,payment_captured,2026-08-29 16:23:18,PAY00667,CMP006,SEL014,ORD00667,3684.27,INR,DemoGateway,1.0,,GTX000667,3684.27,,,,,,,,,,,
PE002647,revenue_recognized,2026-08-29 17:55:18,PAY00667,CMP006,SEL014,ORD00667,294.74,INR,DemoGateway,1.0,,,,REV00667,294.74,platform_fee,,,,,,,,
PE002648,payment_initiated,2026-08-29 14:05:00,PAY00668,CMP021,SEL017,ORD00668,8331.52,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE002649,payment_authorized,2026-08-29 14:05:13,PAY00668,CMP021,SEL017,ORD00668,8331.52,INR,DemoPay,1.0,,GTX000668,,,,,,,,,,,,
PE002650,payment_captured,2026-08-29 14:06:45,PAY00668,CMP021,SEL017,ORD00668,8331.52,INR,DemoPay,1.0,,GTX000668,8331.52,,,,,,,,,,,
PE002651,revenue_recognized,2026-08-29 16:02:45,PAY00668,CMP021,SEL017,ORD00668,666.52,INR,DemoPay,1.0,,,,REV00668,666.52,platform_fee,,,,,,,,
PE002652,payment_initiated,2026-08-29 08:32:00,PAY00669,CMP014,SEL010,ORD00669,14448.37,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE002653,payment_authorized,2026-08-29 08:32:31,PAY00669,CMP014,SEL010,ORD00669,14448.37,INR,DemoPay,1.0,,GTX000669,,,,,,,,,,,,
PE002654,payment_captured,2026-08-29 08:32:48,PAY00669,CMP014,SEL010,ORD00669,14448.37,INR,DemoPay,1.0,,GTX000669,14448.37,,,,,,,,,,,
PE002655,revenue_recognized,2026-08-29 09:32:48,PAY00669,CMP014,SEL010,ORD00669,1155.87,INR,DemoPay,1.0,,,,REV00669,1155.87,platform_fee,,,,,,,,
PE002656,payment_initiated,2026-08-30 08:07:00,PAY00670,CMP012,SEL009,ORD00670,19563.2,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE002657,payment_authorized,2026-08-30 08:07:16,PAY00670,CMP012,SEL009,ORD00670,19563.2,INR,DemoPay,1.0,,GTX000670,,,,,,,,,,,,
PE002658,payment_captured,2026-08-30 08:09:01,PAY00670,CMP012,SEL009,ORD00670,19563.2,INR,DemoPay,1.0,,GTX000670,19563.2,,,,,,,,,,,
PE002659,revenue_recognized,2026-08-30 08:33:01,PAY00670,CMP012,SEL009,ORD00670,1565.06,INR,DemoPay,1.0,,,,REV00670,1565.06,platform_fee,,,,,,,,
PE002660,payment_initiated,2026-08-30 15:48:00,PAY00671,CMP014,SEL010,ORD00671,15299.4,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002661,payment_authorized,2026-08-30 15:48:56,PAY00671,CMP014,SEL010,ORD00671,15299.4,INR,DemoGateway,1.0,,GTX000671,,,,,,,,,,,,
PE002662,payment_captured,2026-08-30 15:49:34,PAY00671,CMP014,SEL010,ORD00671,15299.4,INR,DemoGateway,1.0,,GTX000671,15299.4,,,,,,,,,,,
PE002663,revenue_recognized,2026-08-30 16:33:34,PAY00671,CMP014,SEL010,ORD00671,1223.95,INR,DemoGateway,1.0,,,,REV00671,1223.95,platform_fee,,,,,,,,
PE002664,payment_initiated,2026-08-30 17:16:00,PAY00672,CMP006,SEL007,ORD00672,3338.18,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE002665,payment_authorized,2026-08-30 17:16:39,PAY00672,CMP006,SEL007,ORD00672,3338.18,INR,DemoPay,1.0,,GTX000672,,,,,,,,,,,,
PE002666,payment_captured,2026-08-30 17:16:46,PAY00672,CMP006,SEL007,ORD00672,3338.18,INR,DemoPay,1.0,,GTX000672,3338.18,,,,,,,,,,,
PE002667,revenue_recognized,2026-08-30 17:17:46,PAY00672,CMP006,SEL007,ORD00672,267.05,INR,DemoPay,1.0,,,,REV00672,267.05,platform_fee,,,,,,,,
PE002668,payment_chargeback,2026-09-08 17:17:46,PAY00672,CMP006,SEL007,ORD00672,2476.43,INR,DemoPay,1.0,,,,,,,,,,,,CB00672,2476.43,duplicate_payment
PE002669,payment_initiated,2026-08-30 17:23:00,PAY00673,CMP013,SEL020,ORD00673,8615.8,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE002670,payment_authorized,2026-08-30 17:23:49,PAY00673,CMP013,SEL020,ORD00673,8615.8,INR,DemoGateway,1.0,,GTX000673,,,,,,,,,,,,
PE002671,payment_captured,2026-08-30 17:25:20,PAY00673,CMP013,SEL020,ORD00673,8615.8,INR,DemoGateway,1.0,,GTX000673,8615.8,,,,,,,,,,,
PE002672,revenue_recognized,2026-08-30 18:16:20,PAY00673,CMP013,SEL020,ORD00673,689.26,INR,DemoGateway,1.0,,,,REV00673,689.26,platform_fee,,,,,,,,
PE002673,payment_initiated,2026-08-30 08:44:00,PAY00674,CMP005,SEL001,ORD00674,4129.94,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE002674,payment_authorized,2026-08-30 08:44:18,PAY00674,CMP005,SEL001,ORD00674,4129.94,INR,DemoPay,1.0,,GTX000674,,,,,,,,,,,,
PE002675,payment_captured,2026-08-30 08:45:24,PAY00674,CMP005,SEL001,ORD00674,4129.94,INR,DemoPay,1.0,,GTX000674,4129.94,,,,,,,,,,,
PE002676,revenue_recognized,2026-08-30 10:09:24,PAY00674,CMP005,SEL001,ORD00674,330.4,INR,DemoPay,1.0,,,,REV00674,330.4,platform_fee,,,,,,,,
PE002677,payment_initiated,2026-08-30 15:09:00,PAY00675,CMP027,SEL018,ORD00675,3523.2,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
